PROGRAM CODE,PROGRAM NAME,COURSE CODE,COURSE NAME,GROUP NAME,TOTAL
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HBU126,BRASS BAND II,BHBU126A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HBU126,BRASS BAND II,BHBU126C,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HBU135,OUTWARD BOUND KESATRIA III,BHBU135A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HBU142,CIVIL DEFENCE IV,BHBU142A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HBU152,CIVIL DEFENCE V,BHBU152A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HKB114,COMMERCIAL MUSIC I,BHKB114A,4
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HKB115,TRADITIONAL  DANCE AND CREATIVE I,BHKB115A,4
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HKB119,MALAY TRADITIONAL MUSIC I,BHKB119A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HKR111,MANAGEMENT OF FAMILY INSTITUTION 1,BHKR111A,5
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HKR117,ISLAMIC CALLIGRAPHY I,BHKR117A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HPD111,PUBLIC SPEAKING I,BHPD111A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HPD113,BAHASA MALAYSIA DEBATING I,BHPD113A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HPD118,ENTREPRENEUR WALKABOUT 1,BHPD118B,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HPD119,PEER COUNSELING I,BHPD119A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HPD133,COMMUNITY SERVICE I,BHPD133A,3
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HSK111,SPORT EVENT MANAGEMENT I,BHSK111A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HSK113,SPORT FIRST AID SERVICE I,BHSK113A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HSK116,NET BALL I,BHSK116A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HSL111,BADMINTON I,BHSL111A,5
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HSL113,CHESS I,BHSL113A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HSM112,TRACK AND FIELD I,BHSM112A,2
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HSM113,TAEKWAN-DO I,BHSM113A,3
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MAT441,CALCULUS II,AS2512D,2
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MAT491,CALCULUS III,CS2422A,22
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MAT491,CALCULUS III,CS2422B,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MAT491,CALCULUS III,CS2422C,25
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MAT491,CALCULUS III,CS2423C,27
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MAT491,CALCULUS III,CS2423D,33
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MAT491,CALCULUS III,CS2423E,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MAT491,CALCULUS III,CS2423F,31
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MAT491,CALCULUS III,CS2423G,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MKT404,MARKETING,CS2423B,10
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MKT404,MARKETING,CS2423C,29
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MKT404,MARKETING,CS2423D,31
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MKT404,MARKETING,CS2423E,30
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MKT404,MARKETING,CS2423F,33
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MKT404,MARKETING,CS2423G,29
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MSP660,FINAL YEAR PROJECT,CS2426A,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,MSP660,FINAL YEAR PROJECT,CS2426B,24
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,PDM141,VOLUNTARY POLICE IV,BPDM141A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,QMT211,MATHEMATICAL STATISTICS I,CS2422C,26
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,QMT211,MATHEMATICAL STATISTICS I,CS2422D,15
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,QMT261,MATHEMATICAL STATISTICS II,CS2422A,25
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,QMT261,MATHEMATICAL STATISTICS II,CS2422B,24
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,QMT261,MATHEMATICAL STATISTICS II,CS2423A,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,QMT261,MATHEMATICAL STATISTICS II,CS2423B,17
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ROT121,ROTU (ARMY) II,DPA121,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ROU121,ROTU (AIRFORCE) II,BROU121A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,STA450,FUNDAMENTALS OF REGRESSION ANALYSIS,CS2422A,23
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,STA450,FUNDAMENTALS OF REGRESSION ANALYSIS,CS2422B,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,STA450,FUNDAMENTALS OF REGRESSION ANALYSIS,CS2422C,27
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,STA555,FUNDAMENTALS OF DATA MINING,CS2425A,34
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,STA555,FUNDAMENTALS OF DATA MINING,CS2425B,35
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,STA555,FUNDAMENTALS OF DATA MINING,CS2425C,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,STA555,FUNDAMENTALS OF DATA MINING,CS2425D,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AA,21
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AB,13
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AC,17
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TAC451,INTRODUCTORY ARABIC (LEVEL II),CST2AA,3
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TAC451,INTRODUCTORY ARABIC (LEVEL II),CST2AB,11
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TAC451,INTRODUCTORY ARABIC (LEVEL II),CST2AC,9
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TAC501,INTRODUCTORY ARABIC (LEVEL III),CST3AA,20
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TAC501,INTRODUCTORY ARABIC (LEVEL III),CST3AB,16
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TAC501,INTRODUCTORY ARABIC (LEVEL III),CST3AC,6
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TFC401,INTRODUCTORY FRENCH (LEVEL I),CST1FA,10
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TFC401,INTRODUCTORY FRENCH (LEVEL I),CST1FB,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TFC401,INTRODUCTORY FRENCH (LEVEL I),CST1FC,25
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TFC451,INTRODUCTORY FRENCH (LEVEL II),CST2FA,6
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TFC451,INTRODUCTORY FRENCH (LEVEL II),CST2FB,7
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TFC501,INTRODUCTORY FRENCH (LEVEL III),CST3FA,8
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TFC501,INTRODUCTORY FRENCH (LEVEL III),CST3FB,12
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TGC401,INTRODUCTORY GERMAN (LEVEL I),CST1GA,3
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TGC501,INTRODUCTORY GERMAN (LEVEL III),CST3GA,4
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TGC501,INTRODUCTORY GERMAN (LEVEL III),CST3GB,16
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TIC401,INTRODUCTORY ITALIAN (LEVEL I),CST1IA,5
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TIC401,INTRODUCTORY ITALIAN (LEVEL I),CST1IB,13
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TJC401,INTRODUCTORY JAPANESE (LEVEL I),CST1JA,5
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TJC401,INTRODUCTORY JAPANESE (LEVEL I),CST1JB,8
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TJC401,INTRODUCTORY JAPANESE (LEVEL I),CST1JC,6
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TJC451,INTRODUCTORY JAPANESE (LEVEL II),CST2JA,10
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TJC451,INTRODUCTORY JAPANESE (LEVEL II),CST2JB,2
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TJC501,INTRODUCTORY JAPANESE (LEVEL III),CST3JA,8
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TJC501,INTRODUCTORY JAPANESE (LEVEL III),CST3JB,14
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TJC501,INTRODUCTORY JAPANESE (LEVEL III),CST3JC,3
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TKC451,INTRODUCTORY KOREAN (LEVEL II),CST2KA,2
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TKC501,INTRODUCTORY KOREAN (LEVEL III),CST3KA,10
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MA,22
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MB,2
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MC,3
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MD,10
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1ME,19
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MF,7
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC451,INTRODUCTORY MANDARIN (LEVEL II),CST2MA,11
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC451,INTRODUCTORY MANDARIN (LEVEL II),CST2MB,12
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC451,INTRODUCTORY MANDARIN (LEVEL II),CST2MC,4
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MA,11
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MB,4
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MC,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ACC406,INTERMEDIATE FINANCIAL ACCOUNTING AND REPORTING,CS2432A,35
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC401,FUNDAMENTALS OF COMPUTER SCIENCE,CS2431A,5
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC413,INTRODUCTION TO INTERACTIVE MULTIMEDIA,CS2432A,17
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC413,INTRODUCTION TO INTERACTIVE MULTIMEDIA,CS2432B,17
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC415,FUNDAMENTALS OF COMPUTER PROBLEM SOLVING,CS2431A,4
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC435,OBJECT-ORIENTED PROGRAMMING,CS2432A,34
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC438,FUNDAMENTAL OF DATA STRUCTURES,CS2434D,5
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC510,DISCRETE STRUCTURES,CS2433A,34
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC510,DISCRETE STRUCTURES,CS2433B,30
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC510,DISCRETE STRUCTURES,CS2433C,11
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSC520,PRINCIPLES OF OPERATING SYSTEMS,CS2436A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSP600,PROJECT FORMULATION,CS2435A,31
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSP600,PROJECT FORMULATION,CS2435B,28
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CSP650,PROJECT,CS2436A,26
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CTU551,ISLAM AND ASIAN CIVILIZATION,CS2431A,4
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CTU555,MALAYSIAN HISTORY,CS2433A,34
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CTU555,MALAYSIAN HISTORY,CS2433B,29
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,CTU555,MALAYSIAN HISTORY,CS2433C,10
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,DSC551,PROGRAMMING FOR DATA SCIENCE,CS2434B,7
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,DSC551,PROGRAMMING FOR DATA SCIENCE,CS2435B,21
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,DSC551,PROGRAMMING FOR DATA SCIENCE,CS2435C,22
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ELC500,ENGLISH FOR ACADEMIC READING,AD500R2,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2433A,34
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2433B,30
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2414B,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2424B,6
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2424C,8
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2534A,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ELC590,ENGLISH FOR ORAL PRESENTATIONS,CS2434A,27
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ENT600,TECHNOLOGY ENTREPRENEURSHIP,CS2436A,25
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,EWC661,ENGLISH FOR REPORT WRITING,CS2435A,31
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,EWC661,ENGLISH FOR REPORT WRITING,CS2435B,28
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HBU111,NATIONAL KESATRIA I,CS1,5
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HBU117,RED CRESCENT 1,BHBU117A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HBU122,CIVIL DEFENCE II,BHBU122A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HBU123,FIRE BRIGADE II,BHBU123B,6
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HBU125,OUTWARD BOUND KESATRIA II,BHBU125KOM,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HBU126,BRASS BAND II,BHBU126C,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HBU126,BRASS BAND II,BHBU126E,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HBU127,RED CRESCENT 2,BHBU127A,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HBU127,RED CRESCENT 2,BHBU127B,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HKR111,MANAGEMENT OF FAMILY INSTITUTION 1,BHKR111B,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HKR115,QURANIC STUDIES I,BHKR115A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HPD112,PUBLIC SPEAKING (BAHASA MELAYU) I,BHPD112A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HPD113,BAHASA MALAYSIA DEBATING I,BHPD113A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HPD119,PEER COUNSELING I,BHPD119A,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HPD133,COMMUNITY SERVICE I,BHPD133A,4
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HPD135,FUNDAMENTALS OF FINANCIAL MANAGEMENT,BHPD135A,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HPD234,INNOVATIVE AND CREATIVE STUDENTS 2,BHPD234A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HSK111,SPORT EVENT MANAGEMENT I,BHSK111A,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HSK115,VOLLEY BALL I,BHSK115A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HSK117,FOOTBALL I,BHSK117A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HSL113,CHESS I,BHSL113A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HSL221,BADMINTON II,BHSL221A,4
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HSL227,ARCHERY II,BHSL227A,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,HSM225,RECREATION II,BHSM225A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ICT551,HUMAN COMPUTER INTERACTION,CS2433C,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ICT551,HUMAN COMPUTER INTERACTION,CS2434A,17
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,IPK502,ETHICS IN ISLAMIC BUSINESS,CS2433D,11
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,IPK502,ETHICS IN ISLAMIC BUSINESS,CS2434A,17
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS410,FUNDAMENTALS OF INFORMATION SYSTEMS,CS2433A,34
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS410,FUNDAMENTALS OF INFORMATION SYSTEMS,CS2433B,30
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS411,FUNDAMENTALS OF INFORMATION SYSTEMS DEVELOPMENT,CS2431A,5
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS411,FUNDAMENTALS OF INFORMATION SYSTEMS DEVELOPMENT,CS2432A,34
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS462,FUNDAMENTALS OF ARTIFICIAL INTELLIGENCE,CS2433A,34
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS462,FUNDAMENTALS OF ARTIFICIAL INTELLIGENCE,CS2433B,30
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS462,FUNDAMENTALS OF ARTIFICIAL INTELLIGENCE,CS2433C,11
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS462,FUNDAMENTALS OF ARTIFICIAL INTELLIGENCE,CS2434C,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS472,DATABASE MANAGEMENT SYSTEMS,CS2434D,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS472,DATABASE MANAGEMENT SYSTEMS,CS2437A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS480,BUSINESS DATA ANALYTICS,CS2435A,28
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS480,BUSINESS DATA ANALYTICS,CS2435B,31
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS510,IT PROJECT MANAGEMENT,CS2436A,25
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS562,ARTIFICIAL INTELLIGENCE PROGRAMMING PARADIGMS,CS2434B,19
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS562,ARTIFICIAL INTELLIGENCE PROGRAMMING PARADIGMS,CS2434D,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS572,INFORMATION SYSTEMS ENGINEERING,CS2434B,19
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS610,ETHICAL SOCIAL AND PROFESSIONAL ISSUES,CS2436A,25
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS660,ARTIFICIAL NEURAL NETWORKS,CS2434A,17
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS660,ARTIFICIAL NEURAL NETWORKS,CS2435A,1
